seg_id,pci,pci_desc
SS-009564-PV1,48.1,Poor
SS-009565-PV1,91.94,Good
SS-009566-PV1,93.6,Good
SS-009567-PV1,93,Good
SS-009568-PV1,87.8,Good
SS-009569-PV1,100,Good
SS-009570-PV1,100,Good
SS-009571-PV1,100,Good
SS-009572-PV1,100,Good
SS-009573-PV1,96.17,Good
SS-009574-PV1,98,Good
SS-009575-PV1,92.92,Good
SS-009576-PV1,95,Good
SS-009577-PV1,94.55,Good
SS-009578-PV1,93,Good
SS-009579-PV1,97,Good
SS-009580-PV1,94.72,Good
SS-009581-PV1,79.6,Satisfactory
SS-009582-PV1,48.92,Poor
SS-009583-PV1,68.56,Fair
SS-009584-PV1,10.4,Serious
SS-009585-PV1,100,Good
SS-009586-PV1,90.28,Good
SS-009587-PV1,95,Good
SS-009588-PV1,95,Good
SS-009589-PV1,96,Good
SS-009590-PV1,95.22,Good
SS-009591-PV1,96,Good
SS-009592-PV1,95,Good
SS-009593-PV1,51.86,Poor
SS-009594-PV1,54,Poor
SS-009595-PV1,53.23,Poor
SS-009596-PV1,54,Poor
SS-009597-PV1,53.07,Poor
SS-009598-PV1,90,Good
SS-009599-PV1,90,Good
SS-009600-PV1,62.77,Fair
SS-009601-PV1,94.37,Good
SS-009602-PV1,93.42,Good
SS-009603-PV1,99.5,Good
SS-009604-PV1,84,Satisfactory
SS-009605-PV1,99.5,Good
SS-009606-PV1,97.5,Good
SS-009607-PV1,97,Good
SS-009608-PV1,100,Good
SS-009609-PV1,38.97,Very Poor
SS-009610-PV1,44.18,Poor
SS-009611-PV1,38.09,Very Poor
SS-009612-PV1,35.47,Very Poor
SS-009613-PV1,100,Good
SS-009614-PV1,100,Good
SS-009615-PV1,100,Good
SS-009616-PV1,100,Good
SS-009617-PV1,58.79,Fair
SS-009618-PV1,50.22,Poor
SS-009619-PV1,54.43,Poor
SS-009620-PV1,95,Good
SS-009621-PV1,30.42,Very Poor
SS-009622-PV1,92.6,Good
SS-009623-PV1,95,Good
SS-009624-PV1,47.15,Poor
SS-009626-PV1,46.65,Poor
SS-009627-PV1,32.54,Very Poor
SS-009628-PV1,91.44,Good
SS-009629-PV1,95,Good
SS-009630-PV1,97.69,Good
SS-009631-PV1,97,Good
SS-009632-PV1,97,Good
SS-009633-PV1,97,Good
SS-009634-PV1,97.12,Good
SS-009635-PV1,55.01,Fair
SS-009636-PV1,97,Good
SS-009637-PV1,56.73,Fair
SS-009638-PV1,59.03,Fair
SS-009639-PV1,92.26,Good
SS-009640-PV1,30.16,Very Poor
SS-009641-PV1,12.63,Serious
SS-009642-PV1,46.37,Poor
SS-009643-PV1,96.81,Good
SS-009644-PV1,53.26,Poor
SS-009645-PV1,97.98,Good
SS-009646-PV1,69.74,Fair
SS-009647-PV1,99.5,Good
SS-009648-PV1,,
SS-009649-PV1,43.1,Poor
SS-009650-PV1,38.91,Very Poor
SS-009651-PV1,20,Serious
SS-009652-PV1,87.84,Good
SS-009653-PV1,98.76,Good
SS-009654-PV1,96.9,Good
SS-009655-PV1,95,Good
SS-009656-PV1,60.77,Fair
SS-009657-PV1,95.56,Good
SS-009658-PV1,59.64,Fair
SS-009659-PV1,66,Fair
SS-009660-PV1,64.12,Fair
SS-009661-PV1,43.4,Poor
SS-009662-PV1,66,Fair
SS-009663-PV1,66,Fair
SS-009664-PV1,85.16,Good
SS-009665-PV1,93.71,Good
SS-009666-PV1,45.13,Poor
SS-009667-PV1,40.14,Poor
SS-009668-PV1,41.22,Poor
SS-009669-PV1,47.15,Poor
SS-009670-PV1,51.11,Poor
SS-009671-PV1,46.24,Poor
SS-009672-PV1,54.59,Poor
SS-009673-PV1,92.97,Good
SS-009674-PV1,64,Fair
SS-009675-PV1,39.68,Very Poor
SS-009676-PV1,,
SS-009677-PV1,58.82,Fair
SS-009678-PV1,20.07,Serious
SS-009679-PV1,19.67,Serious
SS-009680-PV1,42.61,Poor
SS-009681-PV1,59.45,Fair
SS-009682-PV1,68.7,Fair
SS-009683-PV1,46.49,Poor
SS-009684-PV1,8.74,Failed
SS-009685-PV1,42.59,Poor
SS-009686-PV1,58.74,Fair
SS-009687-PV1,62.25,Fair
SS-009688-PV1,58.64,Fair
SS-009689-PV1,52.77,Poor
SS-009690-PV1,88.88,Good
SS-009691-PV1,60.18,Fair
SS-009692-PV1,23.61,Serious
SS-009693-PV1,46.25,Poor
SS-009694-PV1,44.95,Poor
SS-009695-PV1,86.75,Good
SS-009700-PV1,96,Good
SS-009701-PV1,96.04,Good
SS-009702-PV1,96,Good
SS-009703-PV1,50.69,Poor
SS-009704-PV1,55.16,Fair
SS-009705-PV1,50.78,Poor
SS-009707-PV1,60.75,Fair
SS-009709-PV1,99.5,Good
SS-009711-PV1,42.93,Poor
SS-009713-PV1,94.07,Good
SS-009714-PV1,,
SS-009715-PV1,57.68,Fair
SS-009716-PV1,55.01,Fair
SS-009717-PV1,51.86,Poor
SS-009718-PV1,56.41,Fair
SS-009719-PV1,71,Satisfactory
SS-009720-PV1,78.52,Satisfactory
SS-009721-PV1,54,Poor
SS-009722-PV1,94.44,Good
SS-009723-PV1,26.9,Very Poor
SS-009724-PV1,79.47,Satisfactory
SS-009725-PV1,91,Good
SS-009726-PV1,97,Good
SS-009728-PV1,97,Good
SS-009729-PV1,97.6,Good
SS-009730-PV1,96.89,Good
SS-009731-PV1,99.13,Good
SS-009732-PV1,97.2,Good
SS-009733-PV1,71,Satisfactory
SS-009734-PV1,95.32,Good
SS-009735-PV1,85.49,Good
SS-009736-PV1,39.6,Very Poor
SS-009737-PV1,56,Fair
SS-009738-PV1,83.92,Satisfactory
SS-009739-PV1,89.99,Good
SS-009740-PV1,99.67,Good
SS-009741-PV1,86.18,Good
SS-009742-PV1,42.34,Poor
SS-009743-PV1,100,Good
SS-009744-PV1,95,Good
SS-009745-PV1,95.22,Good
SS-009746-PV1,86.24,Good
SS-009747-PV1,94,Good
SS-009748-PV1,88.36,Good
SS-009749-PV1,95,Good
SS-009750-PV1,63.35,Fair
SS-009751-PV1,76.75,Satisfactory
SS-009752-PV1,62.33,Fair
SS-009753-PV1,61.58,Fair
SS-009754-PV1,58,Fair
SS-009756-PV1,86.39,Good
SS-009757-PV1,66.57,Fair
SS-009758-PV1,90,Good
SS-009759-PV1,66.22,Fair
SS-009760-PV1,49,Poor
SS-009761-PV1,46.13,Poor
SS-009762-PV1,41.87,Poor
SS-009763-PV1,78.42,Satisfactory
SS-009764-PV1,50.61,Poor
SS-009766-PV1,52.38,Poor
SS-009767-PV1,81.8,Satisfactory
SS-009768-PV1,79.6,Satisfactory
SS-009769-PV1,72.19,Satisfactory
SS-009770-PV1,60.38,Fair
SS-009771-PV1,62,Fair
SS-009772-PV1,41.84,Poor
SS-009773-PV1,54,Poor
SS-009775-PV1,95.98,Good
SS-009776-PV1,99.17,Good
SS-009777-PV1,100,Good
SS-009778-PV1,100,Good
SS-009779-PV1,100,Good
SS-009781-PV1,92,Good
SS-009782-PV1,95.91,Good
SS-009783-PV1,89.43,Good
SS-009784-PV1,41.27,Poor
SS-009785-PV1,43.93,Poor
SS-009786-PV1,22.89,Serious
SS-009787-PV1,81.24,Satisfactory
SS-009788-PV1,80.84,Satisfactory
SS-009789-PV1,60.48,Fair
SS-009790-PV1,54.48,Poor
SS-009791-PV1,34.46,Very Poor
SS-009792-PV1,41.77,Poor
SS-009793-PV1,95.17,Good
SS-009794-PV1,95.09,Good
SS-009795-PV1,96,Good
SS-009796-PV1,96,Good
SS-009797-PV1,96,Good
SS-009798-PV1,59.08,Fair
SS-009799-PV1,58.7,Fair
SS-009800-PV1,93.75,Good
SS-009801-PV1,87.22,Good
SS-009802-PV1,54.14,Poor
SS-009803-PV1,13.16,Serious
SS-009804-PV1,95,Good
SS-009805-PV1,95,Good
SS-009806-PV1,97.89,Good
SS-009807-PV1,99.42,Good
SS-009808-PV1,95,Good
SS-009809-PV1,99.85,Good
SS-009810-PV1,95,Good
SS-009811-PV1,94.02,Good
SS-009812-PV1,99.75,Good
SS-009813-PV1,58,Fair
SS-009814-PV1,37.75,Very Poor
SS-009815-PV1,46.5,Poor
SS-009816-PV1,91,Good
SS-009817-PV1,74,Satisfactory
SS-009818-PV1,95,Good
SS-009819-PV1,92.26,Good
SS-009820-PV1,12.44,Serious
SS-009821-PV1,40.77,Poor
SS-009822-PV1,19.79,Serious
SS-009823-PV1,100,Good
SS-009824-PV1,100,Good
SS-009825-PV1,100,Good
SS-009826-PV1,100,Good
SS-009827-PV1,100,Good
SS-009828-PV1,100,Good
SS-009829-PV1,99.69,Good
SS-009830-PV1,28.65,Very Poor
SS-009831-PV1,99.65,Good
SS-009832-PV1,95.43,Good
SS-009833-PV1,100,Good
SS-009834-PV1,31.73,Very Poor
SS-009835-PV1,29.15,Very Poor
SS-009836-PV1,77.5,Satisfactory
SS-009837-PV1,87.84,Good
SS-009838-PV1,100,Good
SS-009839-PV1,72.05,Satisfactory
SS-009840-PV1,84.67,Satisfactory
SS-009841-PV1,92.01,Good
SS-009842-PV1,82.59,Satisfactory
SS-009843-PV1,47.86,Poor
SS-009844-PV1,94.26,Good
SS-009845-PV1,94.02,Good
SS-009846-PV1,95,Good
SS-009847-PV1,92.11,Good
SS-009848-PV1,90.41,Good
SS-009849-PV1,88.8,Good
SS-009850-PV1,95,Good
SS-009851-PV1,71.63,Satisfactory
SS-009852-PV1,88.59,Good
SS-009853-PV1,92.33,Good
SS-009854-PV1,91.84,Good
SS-009855-PV1,93.61,Good
SS-009856-PV1,95,Good
SS-009857-PV1,95,Good
SS-009858-PV1,95,Good
SS-009859-PV1,57.14,Fair
SS-009860-PV1,60.31,Fair
SS-009861-PV1,95,Good
SS-009862-PV1,99.53,Good
SS-009863-PV1,13.59,Serious
SS-009864-PV1,49.69,Poor
SS-009865-PV1,84.4,Satisfactory
SS-009866-PV1,45.96,Poor
SS-009867-PV1,49.26,Poor
SS-009868-PV1,45.89,Poor
SS-009869-PV1,65.75,Fair
SS-009870-PV1,54.37,Poor
SS-009871-PV1,55.71,Fair
SS-009872-PV1,56.65,Fair
SS-009873-PV1,85.8,Good
SS-009874-PV1,95,Good
SS-009875-PV1,88.94,Good
SS-009876-PV1,47.73,Poor
SS-009877-PV1,30.74,Very Poor
SS-009878-PV1,61.67,Fair
SS-009879-PV1,52.21,Poor
SS-009880-PV1,79,Satisfactory
SS-009881-PV1,49.39,Poor
SS-009882-PV1,59.11,Fair
SS-009883-PV1,100,Good
SS-009884-PV1,100,Good
SS-009885-PV1,32.25,Very Poor
SS-009886-PV1,62,Fair
SS-009887-PV1,62.54,Fair
SS-009890-PV1,59.5,Fair
SS-009891-PV1,69.41,Fair
SS-009892-PV1,67.64,Fair
SS-009894-PV1,74.29,Satisfactory
SS-009895-PV1,56.83,Fair
SS-009896-PV1,50.03,Poor
SS-009897-PV1,65.9,Fair
SS-009899-PV1,92.63,Good
SS-009900-PV1,45.44,Poor
SS-009901-PV1,53.48,Poor
SS-009902-PV1,89.34,Good
SS-009903-PV1,88.5,Good
SS-009904-PV1,82.11,Satisfactory
SS-009905-PV1,78.16,Satisfactory
SS-009906-PV1,25,Very Poor
SS-009907-PV1,38.54,Very Poor
SS-009908-PV1,45.05,Poor
SS-009909-PV1,46.15,Poor
SS-009910-PV1,44.77,Poor
SS-009911-PV1,56,Fair
SS-009912-PV1,95,Good
SS-009913-PV1,89.44,Good
SS-009914-PV1,43.01,Poor
SS-009915-PV1,43.3,Poor
SS-009917-PV1,86.93,Good
SS-009918-PV1,91.2,Good
SS-009919-PV1,57.33,Fair
SS-009920-PV1,54,Poor
SS-009921-PV1,76.59,Satisfactory
SS-009922-PV1,95,Good
SS-009923-PV1,79.33,Satisfactory
SS-009924-PV1,73.27,Satisfactory
SS-009925-PV1,97.74,Good
SS-009926-PV1,99.5,Good
SS-009927-PV1,99.5,Good
SS-009928-PV1,39.55,Very Poor
SS-009929-PV1,100,Good
SS-009930-PV1,99.84,Good
SS-009931-PV1,100,Good
SS-009932-PV1,100,Good
SS-009933-PV1,100,Good
SS-009934-PV1,74.18,Satisfactory
SS-009935-PV1,57.39,Fair
SS-009936-PV1,45.28,Poor
SS-009937-PV1,79.4,Satisfactory
SS-009938-PV1,62.52,Fair
SS-009939-PV1,22.45,Serious
SS-009940-PV1,13.1,Serious
SS-009941-PV1,12.33,Serious
SS-009943-PV1,19.73,Serious
SS-009944-PV1,28.7,Very Poor
SS-009945-PV1,43.49,Poor
SS-009946-PV1,21.72,Serious
SS-009947-PV1,25.82,Very Poor
SS-009948-PV1,70.22,Satisfactory
SS-009949-PV1,50.07,Poor
SS-009950-PV1,51.92,Poor
SS-009951-PV1,49.23,Poor
SS-009952-PV1,40.77,Poor
SS-009953-PV1,57.1,Fair
SS-009954-PV1,51.72,Poor
SS-009955-PV1,73.53,Satisfactory
SS-009956-PV1,42.52,Poor
SS-009957-PV1,97.98,Good
SS-009958-PV1,94.95,Good
SS-009959-PV1,91.3,Good
SS-009960-PV1,91.91,Good
SS-009961-PV1,99.69,Good
SS-009962-PV1,100,Good
SS-009963-PV1,100,Good
SS-009964-PV1,100,Good
SS-009965-PV1,100,Good
SS-009967-PV1,100,Good
SS-009968-PV1,97.01,Good
SS-009969-PV1,100,Good
SS-009970-PV1,97.19,Good
SS-009972-PV1,97.82,Good
SS-009973-PV1,95.13,Good
SS-009975-PV1,94.41,Good
SS-009976-PV1,95.12,Good
SS-009977-PV1,92.46,Good
SS-009978-PV1,100,Good
SS-009979-PV1,100,Good
SS-009980-PV1,95.27,Good
SS-009981-PV1,95.96,Good
SS-009982-PV1,98.24,Good
SS-009983-PV1,99.5,Good
SS-009984-PV1,98.73,Good
SS-009985-PV1,98,Good
SS-009986-PV1,98.2,Good
SS-009987-PV1,92.44,Good
SS-009988-PV1,97.24,Good
SS-009989-PV1,85.57,Good
SS-009990-PV1,60.96,Fair
SS-009991-PV1,50.43,Poor
SS-009992-PV1,44.24,Poor
SS-009993-PV1,48.65,Poor
SS-009994-PV1,68.68,Fair
SS-009995-PV1,47.37,Poor
SS-009996-PV1,58.18,Fair
SS-009997-PV1,73.66,Satisfactory
SS-009998-PV1,80.59,Satisfactory
SS-009999-PV1,52.49,Poor
SS-010000-PV1,55.67,Fair
SS-010001-PV1,86.9,Good
SS-010002-PV1,67.4,Fair
SS-010003-PV1,47.62,Poor
SS-010004-PV1,55.43,Fair
SS-010005-PV1,81.51,Satisfactory
SS-010006-PV1,91.41,Good
SS-010007-PV1,57.75,Fair
SS-010008-PV1,81.34,Satisfactory
SS-010009-PV1,86,Good
SS-010010-PV1,95,Good
SS-010012-PV1,92.27,Good
SS-010013-PV1,32.14,Very Poor
SS-010014-PV1,63.32,Fair
SS-010015-PV1,64,Fair
SS-010016-PV1,63.36,Fair
SS-010017-PV1,87.31,Good
SS-010018-PV1,28.22,Very Poor
SS-010019-PV1,19.97,Serious
SS-010020-PV1,26.65,Very Poor
SS-010021-PV1,33.33,Very Poor
SS-010022-PV1,62.61,Fair
SS-010023-PV1,36.08,Very Poor
SS-010024-PV1,42.29,Poor
SS-010025-PV1,43.69,Poor
SS-010026-PV1,49.65,Poor
SS-010027-PV1,50.1,Poor
SS-010028-PV1,49.62,Poor
SS-010029-PV1,46.93,Poor
SS-010030-PV1,47.71,Poor
SS-010031-PV1,45.46,Poor
SS-010032-PV1,51.41,Poor
SS-010033-PV1,70.94,Satisfactory
SS-010034-PV1,35.5,Very Poor
SS-010035-PV1,90.92,Good
SS-010036-PV1,64,Fair
SS-010037-PV1,64,Fair
SS-010038-PV1,63.29,Fair
SS-010039-PV1,36.48,Very Poor
SS-010040-PV1,59.75,Fair
SS-010041-PV1,61.77,Fair
SS-010042-PV1,64,Fair
SS-010043-PV1,64,Fair
SS-010044-PV1,64,Fair
SS-010045-PV1,34.25,Very Poor
SS-010046-PV1,,
SS-010047-PV1,67.07,Fair
SS-010048-PV1,63.44,Fair
SS-010049-PV1,49.52,Poor
SS-010050-PV1,35.18,Very Poor
SS-010051-PV1,38.2,Very Poor
SS-010052-PV1,39.07,Very Poor
SS-010053-PV1,67.02,Fair
SS-010054-PV1,99.88,Good
SS-010055-PV1,85.79,Good
SS-010056-PV1,94.1,Good
SS-010057-PV1,59.92,Fair
SS-010058-PV1,41.32,Poor
SS-010059-PV1,91.19,Good
SS-010060-PV1,51.56,Poor
SS-010061-PV1,62.69,Fair
SS-010062-PV1,89.64,Good
SS-010063-PV1,53.76,Poor
SS-010064-PV1,36.38,Very Poor
SS-010065-PV1,77.95,Satisfactory
SS-010066-PV1,49.36,Poor
SS-010067-PV1,61.19,Fair
SS-010070-PV1,99.99,Good
SS-010071-PV1,,
SS-010072-PV1,99.99,Good
SS-010073-PV1,27.72,Very Poor
SS-010074-PV1,100,Good
SS-010075-PV1,98.34,Good
SS-010076-PV1,84.68,Satisfactory
SS-010077-PV1,95.28,Good
SS-010078-PV1,92.73,Good
SS-010079-PV1,87.91,Good
SS-010080-PV1,20.61,Serious
SS-010081-PV1,11.74,Serious
SS-010082-PV1,24.55,Serious
SS-010083-PV1,30.24,Very Poor
SS-010084-PV1,46.94,Poor
SS-010085-PV1,25.82,Very Poor
SS-010086-PV1,11.57,Serious
SS-010087-PV1,95,Good
SS-010088-PV1,92.23,Good
SS-010089-PV1,71,Satisfactory
SS-010090-PV1,97.75,Good
SS-010091-PV1,11.84,Serious
SS-010092-PV1,24.08,Serious
SS-010094-PV1,95.4,Good
SS-010095-PV1,83.8,Satisfactory
SS-010096-PV1,49.71,Poor
SS-010097-PV1,10.93,Serious
SS-010098-PV1,12.84,Serious
SS-010099-PV1,17.93,Serious
SS-010100-PV1,12.98,Serious
SS-010101-PV1,31.27,Very Poor
SS-010102-PV1,79.26,Satisfactory
SS-010103-PV1,16.45,Serious
SS-010104-PV1,64.4,Fair
SS-010105-PV1,43.06,Poor
SS-010106-PV1,98.98,Good
SS-010107-PV1,96.76,Good
SS-010108-PV1,,
SS-010109-PV1,88.46,Good
SS-010110-PV1,78.66,Satisfactory
SS-010111-PV1,60.63,Fair
SS-010112-PV1,62,Fair
SS-010113-PV1,94.35,Good
SS-010114-PV1,98,Good
SS-010115-PV1,94.28,Good
SS-010116-PV1,94.2,Good
SS-010117-PV1,82.58,Satisfactory
SS-010118-PV1,54.75,Poor
SS-010119-PV1,61.32,Fair
SS-010120-PV1,66.89,Fair
SS-010122-PV1,39.83,Very Poor
SS-010123-PV1,52.89,Poor
SS-010124-PV1,58,Fair
SS-010125-PV1,71.73,Satisfactory
SS-010126-PV1,96,Good
SS-010127-PV1,23.25,Serious
SS-010128-PV1,79.52,Satisfactory
SS-010129-PV1,95,Good
SS-010130-PV1,95,Good
SS-010131-PV1,95,Good
SS-010132-PV1,95,Good
SS-010133-PV1,95,Good
SS-010134-PV1,95,Good
SS-010135-PV1,33.27,Very Poor
SS-010136-PV1,24.37,Serious
SS-010137-PV1,42,Poor
SS-010138-PV1,25.94,Very Poor
SS-010139-PV1,41.7,Poor
SS-010140-PV1,44.34,Poor
SS-010141-PV1,43.62,Poor
SS-010142-PV1,98.29,Good
SS-010143-PV1,100,Good
SS-010144-PV1,100,Good
SS-010145-PV1,96.72,Good
SS-010146-PV1,100,Good
SS-010147-PV1,100,Good
SS-010148-PV1,96.63,Good
SS-010149-PV1,40.33,Poor
SS-010150-PV1,39.29,Very Poor
SS-010151-PV1,7.54,Failed
SS-010152-PV1,29.32,Very Poor
SS-010153-PV1,50.69,Poor
SS-010154-PV1,10.73,Serious
SS-010155-PV1,34.43,Very Poor
SS-010156-PV1,80.38,Satisfactory
SS-010157-PV1,91.46,Good
SS-010158-PV1,77.6,Satisfactory
SS-010159-PV1,67.41,Fair
SS-010160-PV1,85.65,Good
SS-010161-PV1,87.27,Good
SS-010162-PV1,72.03,Satisfactory
SS-010164-PV1,96,Good
SS-010165-PV1,78.89,Satisfactory
SS-010166-PV1,67.67,Fair
SS-010167-PV1,67.67,Fair
SS-010168-PV1,59.03,Fair
SS-010169-PV1,67.35,Fair
SS-010170-PV1,53.73,Poor
SS-010171-PV1,91.61,Good
SS-010172-PV1,29.99,Very Poor
SS-010173-PV1,19.86,Serious
SS-010174-PV1,99.19,Good
SS-010175-PV1,97.83,Good
SS-010176-PV1,72.31,Satisfactory
SS-010177-PV1,51.61,Poor
SS-010178-PV1,95,Good
SS-010179-PV1,95,Good
SS-010180-PV1,100,Good
SS-010181-PV1,89.14,Good
SS-010182-PV1,89.11,Good
SS-010185-PV1,100,Good
SS-010186-PV1,67.34,Fair
SS-010187-PV1,63.48,Fair
SS-010188-PV1,63.05,Fair
SS-010189-PV1,60.5,Fair
SS-010190-PV1,56,Fair
SS-010191-PV1,56,Fair
SS-010192-PV1,58,Fair
SS-010193-PV1,57.24,Fair
SS-010194-PV1,56,Fair
SS-010195-PV1,56,Fair
SS-010196-PV1,61.88,Fair
SS-010197-PV1,56,Fair
SS-010198-PV1,82.27,Satisfactory
SS-010199-PV1,36.92,Very Poor
SS-010200-PV1,50.5,Poor
SS-010201-PV1,71,Satisfactory
SS-010202-PV1,64.35,Fair
SS-010203-PV1,80,Satisfactory
SS-010204-PV1,93.33,Good
SS-010205-PV1,78.38,Satisfactory
SS-010206-PV1,92.78,Good
SS-010207-PV1,67.31,Fair
SS-010208-PV1,63.55,Fair
SS-010209-PV1,34.3,Very Poor
SS-010210-PV1,80.04,Satisfactory
SS-010211-PV1,68.95,Fair
SS-010213-PV1,59.43,Fair
SS-010214-PV1,45.57,Poor
SS-010215-PV1,35.58,Very Poor
SS-010216-PV1,96,Good
SS-010217-PV1,56.9,Fair
SS-010218-PV1,20.6,Serious
SS-010219-PV1,91.89,Good
SS-010220-PV1,13.46,Serious
SS-010221-PV1,3.28,Failed
SS-010222-PV1,85.04,Good
SS-010223-PV1,67.6,Fair
SS-010224-PV1,77.48,Satisfactory
SS-010225-PV1,84.4,Satisfactory
SS-010226-PV1,69.71,Fair
SS-010227-PV1,47.25,Poor
SS-010228-PV1,25.67,Very Poor
SS-010230-PV1,83.58,Satisfactory
SS-010231-PV1,74,Satisfactory
SS-010232-PV1,16.3,Serious
SS-010233-PV1,90.83,Good
SS-010234-PV1,64.72,Fair
SS-010236-PV1,94.63,Good
SS-010239-PV1,85.99,Good
SS-010240-PV1,19.4,Serious
SS-010241-PV1,25.41,Very Poor
SS-010243-PV1,26.4,Very Poor
SS-010245-PV1,24.65,Serious
SS-010246-PV1,49.31,Poor
SS-010247-PV1,33.8,Very Poor
SS-010248-PV1,50.43,Poor
SS-010249-PV1,68.34,Fair
SS-010250-PV1,31.76,Very Poor
SS-010252-PV1,92,Good
SS-010253-PV1,46.36,Poor
SS-010254-PV1,81.19,Satisfactory
SS-010255-PV1,12.78,Serious
SS-010256-PV1,13.38,Serious
SS-010257-PV1,49.03,Poor
SS-010258-PV1,31.49,Very Poor
SS-010259-PV1,52.85,Poor
SS-010260-PV1,95,Good
SS-010261-PV1,95,Good
SS-010262-PV1,90.7,Good
SS-010263-PV1,96.5,Good
SS-010264-PV1,97.2,Good
SS-010265-PV1,97.29,Good
SS-010266-PV1,96.77,Good
SS-010267-PV1,60.14,Fair
SS-010268-PV1,62,Fair
SS-010269-PV1,74.89,Satisfactory
SS-010270-PV1,61.92,Fair
SS-010271-PV1,61.93,Fair
SS-010272-PV1,100,Good
SS-010273-PV1,98.89,Good
SS-010274-PV1,91.84,Good
SS-010275-PV1,94.91,Good
SS-010276-PV1,36.54,Very Poor
SS-010277-PV1,27.02,Very Poor
SS-010278-PV1,95,Good
SS-010279-PV1,100,Good
SS-010281-PV1,99.5,Good
SS-010283-PV1,25.13,Very Poor
SS-010284-PV1,16.66,Serious
SS-010285-PV1,55.03,Fair
SS-010287-PV1,45.24,Poor
SS-010288-PV1,49.07,Poor
SS-010289-PV1,44.43,Poor
SS-010290-PV1,49.89,Poor
SS-010291-PV1,50.37,Poor
SS-010292-PV1,14.67,Serious
SS-010293-PV1,50.43,Poor
SS-010294-PV1,62.57,Fair
SS-010295-PV1,39.64,Very Poor
SS-010296-PV1,62.57,Fair
SS-010297-PV1,20.6,Serious
SS-010298-PV1,17.23,Serious
SS-010299-PV1,56,Fair
SS-010300-PV1,61.74,Fair
SS-010301-PV1,55.58,Fair
SS-010302-PV1,56,Fair
SS-010306-PV1,48.46,Poor
SS-010312-PV1,90.08,Good
SS-010313-PV1,94.35,Good
SS-010314-PV1,94.54,Good
SS-010315-PV1,38.38,Very Poor
SS-010317-PV1,79.16,Satisfactory
SS-010318-PV1,82.24,Satisfactory
SS-010319-PV1,86.64,Good
SS-010320-PV1,62.04,Fair
SS-010321-PV1,84.14,Satisfactory
SS-010322-PV1,69.83,Fair
SS-010323-PV1,70.09,Satisfactory
SS-010324-PV1,19.84,Serious
SS-010325-PV1,4.32,Failed
SS-010326-PV1,40.5,Poor
SS-010327-PV1,90.77,Good
SS-010328-PV1,90.76,Good
SS-010329-PV1,97.2,Good
SS-010330-PV1,52.4,Poor
SS-010331-PV1,7.6,Failed
SS-010332-PV1,100,Good
SS-010333-PV1,54,Poor
SS-010334-PV1,86.97,Good
SS-010335-PV1,42.84,Poor
SS-010336-PV1,4.83,Failed
SS-010337-PV1,42.4,Poor
SS-010338-PV1,48.37,Poor
SS-010339-PV1,91.4,Good
SS-010340-PV1,63.01,Fair
SS-010341-PV1,53.18,Poor
SS-010342-PV1,31.86,Very Poor
SS-010344-PV1,45.44,Poor
SS-010345-PV1,81.46,Satisfactory
SS-010346-PV1,86.31,Good
SS-010347-PV1,48.82,Poor
SS-010348-PV1,42.31,Poor
SS-010349-PV1,39.8,Very Poor
SS-010350-PV1,59,Fair
SS-010351-PV1,82.2,Satisfactory
SS-010352-PV1,68.49,Fair
SS-010353-PV1,64.17,Fair
SS-010354-PV1,59.94,Fair
SS-010355-PV1,74,Satisfactory
SS-010356-PV1,99.66,Good
SS-010357-PV1,100,Good
SS-010358-PV1,99.41,Good
SS-010359-PV1,99.05,Good
SS-010360-PV1,57.79,Fair
SS-010361-PV1,69.9,Fair
SS-010362-PV1,66.57,Fair
SS-010363-PV1,83.5,Satisfactory
SS-010364-PV1,100,Good
SS-010365-PV1,79.21,Satisfactory
SS-010366-PV1,31.13,Very Poor
SS-010367-PV1,31.13,Very Poor
SS-010368-PV1,21.84,Serious
SS-010369-PV1,45.11,Poor
SS-010370-PV1,54.36,Poor
SS-010371-PV1,95,Good
SS-010372-PV1,79.07,Satisfactory
SS-010373-PV1,98.67,Good
SS-010374-PV1,100,Good
SS-010379-PV1,24.56,Serious
SS-010380-PV1,95,Good
SS-010381-PV1,53.3,Poor
SS-010384-PV1,38.46,Very Poor
SS-010385-PV1,59.21,Fair
SS-010386-PV1,27.28,Very Poor
SS-010387-PV1,38.08,Very Poor
SS-010388-PV1,42.04,Poor
SS-010389-PV1,61.73,Fair
SS-010390-PV1,34.03,Very Poor
SS-010391-PV1,54.46,Poor
SS-010392-PV1,56,Fair
SS-010393-PV1,84.27,Satisfactory
SS-010394-PV1,51.44,Poor
SS-010395-PV1,83.85,Satisfactory
SS-010396-PV1,74.2,Satisfactory
SS-010397-PV1,93.84,Good
SS-010398-PV1,95,Good
SS-010399-PV1,99.24,Good
SS-010400-PV1,100,Good
SS-010401-PV1,87.91,Good
SS-010402-PV1,43.7,Poor
SS-010403-PV1,21.89,Serious
SS-010406-PV1,97.44,Good
SS-010407-PV1,95.06,Good
SS-010408-PV1,80.98,Satisfactory
SS-010409-PV1,95,Good
SS-010410-PV1,91.34,Good
SS-010411-PV1,52,Poor
SS-010412-PV1,37.45,Very Poor
SS-010413-PV1,41.7,Poor
SS-010414-PV1,64.61,Fair
SS-010415-PV1,34.26,Very Poor
SS-010416-PV1,71,Satisfactory
SS-010417-PV1,84.43,Satisfactory
