iamfloc,repair_date,project_type,avg_crashes_before,avg_crashes_after,crashes_per_mile_before,crashes_per_mile_after,crash_reduction,crash_reduction_pct
SS-007317-PV1,2022-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-023007-PV1,2022-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007318-PV1,2022-03-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-027833-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003561-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009022-PV1,2022-03-02,SLURRY,0.0,0.5,0.0,3.408406058906552,-0.5,
SS-014715-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013199-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017219-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009435-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008579-PV1,2022-03-02,SLURRY,0.0,0.5,0.0,12.815390896121063,-0.5,
SS-000649-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000648-PV1,2022-03-02,SLURRY,1.0,0.5,13.64341437814325,6.821707189071625,0.5,50.0
SS-014716-PV1,2022-03-02,SLURRY,0.5,0.5,2.007490830367405,2.007490830367405,0.0,0.0
SS-027834-PV1,2022-03-02,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008578-PV1,2022-03-02,SLURRY,0.5,0.0,2.5054878725845535,0.0,0.5,100.0
SS-011202-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011201-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012298-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024810-PV1,2022-03-03,SLURRY,0.0,0.5,0.0,6.964139167769543,-0.5,
SS-013198-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000547-PV1,2022-03-03,SLURRY,0.5,0.0,5.83986170145698,0.0,0.5,100.0
SS-009133-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013635-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012308-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009339-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-023361-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019541-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022850-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017084-PV1,2022-03-03,SLURRY,0.5,0.0,7.919316562980615,0.0,0.5,100.0
SS-017085-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001994-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014217-PV1,2022-03-03,SLURRY,0.5,0.0,9.887577494824939,0.0,0.5,100.0
SS-014218-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022847-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013197-PV1,2022-03-03,SLURRY,0.5,0.5,14.831227373951421,14.831227373951421,0.0,0.0
SS-013096-PV1,2022-03-03,SLURRY,0.0,0.5,0.0,12.054277122351825,-0.5,
SS-022848-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013097-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022849-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014219-PV1,2022-03-03,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021882-PV1,2022-03-03,SLURRY,0.5,0.0,3.44232822390989,0.0,0.5,100.0
SS-025593-PV1,2022-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028247-PV1,2022-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028350-PV1,2022-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024783-PV1,2022-03-07,SLURRY,1.5,0.0,2.514630897269835,0.0,1.5,100.0
SS-028245-PV1,2022-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011189-PV1,2022-03-07,SLURRY,0.0,0.5,0.0,5.30573493673715,-0.5,
SS-013842-PV1,2022-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011190-PV1,2022-03-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013841-PV1,2022-03-07,SLURRY,0.0,0.5,0.0,6.139533455922452,-0.5,
SS-020962-PV1,2022-03-08,SLURRY,0.5,0.0,5.142574969100721,0.0,0.5,100.0
SS-020882-PV1,2022-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020883-PV1,2022-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020887-PV1,2022-03-09,SLURRY,1.0,0.0,5.343907793300075,0.0,1.0,100.0
SS-020959-PV1,2022-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009248-PV1,2022-03-09,SLURRY,0.0,1.0,0.0,3.5893949694085654,-1.0,
SS-020960-PV1,2022-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020961-PV1,2022-03-09,SLURRY,0.5,0.5,5.777412069539032,5.777412069539032,0.0,0.0
SS-028316-PV1,2022-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028315-PV1,2022-03-09,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016504-PV1,2022-03-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019067-PV1,2022-03-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016592-PV1,2022-03-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012356-PV1,2022-03-11,SLURRY,1.0,0.0,12.523671636919783,0.0,1.0,100.0
SS-016591-PV1,2022-03-11,SLURRY,0.0,0.5,0.0,7.3287691387752405,-0.5,
SS-012522-PV1,2022-03-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016517-PV1,2022-03-11,SLURRY,2.5,0.0,7.281420847921457,0.0,2.5,100.0
SS-016501-PV1,2022-03-11,SLURRY,2.0,2.0,13.197832256051944,13.197832256051944,0.0,0.0
SS-016502-PV1,2022-03-11,SLURRY,0.5,0.5,4.670021416647459,4.670021416647459,0.0,0.0
SS-016503-PV1,2022-03-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016505-PV1,2022-03-11,SLURRY,0.5,1.0,2.9260844467971343,5.852168893594269,-0.5,-100.0
SS-002790-PV1,2022-03-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011600-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011601-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011599-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012524-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010770-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019066-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001652-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001653-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014901-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016594-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001654-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014900-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002789-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012309-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012311-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011596-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011597-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011598-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012310-PV1,2022-03-14,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010656-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010658-PV1,2022-03-15,SLURRY,0.5,0.0,12.416990770507201,0.0,0.5,100.0
SS-010657-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019935-PV1,2022-03-15,SLURRY,0.5,1.0,2.2622107969151672,4.5244215938303345,-0.5,-100.0
SS-011070-PV1,2022-03-15,SLURRY,1.0,0.0,13.857042041163288,0.0,1.0,100.0
SS-016679-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016680-PV1,2022-03-15,SLURRY,0.5,0.0,9.683855142732323,0.0,0.5,100.0
SS-010653-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011204-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011069-PV1,2022-03-15,SLURRY,1.0,0.0,13.893486428326714,0.0,1.0,100.0
SS-010652-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-011061-PV1,2022-03-15,SLURRY,1.5,0.0,21.061975661185144,0.0,1.5,100.0
SS-019933-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019934-PV1,2022-03-15,SLURRY,0.0,0.5,0.0,8.937751607017894,-0.5,
SS-019947-PV1,2022-03-15,SLURRY,1.0,0.0,5.1295044432389245,0.0,1.0,100.0
SS-024249-PV1,2022-03-15,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020166-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010647-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010648-PV1,2022-03-16,SLURRY,0.5,0.0,9.791961615510466,0.0,0.5,100.0
SS-010649-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007017-PV1,2022-03-16,SLURRY,1.0,2.0,5.652701852309033,11.305403704618065,-1.0,-100.0
SS-010650-PV1,2022-03-16,SLURRY,0.5,0.0,9.662871915338602,0.0,0.5,100.0
SS-010651-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-026275-PV1,2022-03-16,SLURRY,0.5,0.5,4.642974599059797,4.642974599059797,0.0,0.0
SS-002120-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022084-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016683-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016678-PV1,2022-03-16,SLURRY,0.5,0.5,9.916539548399285,9.916539548399285,0.0,0.0
SS-020162-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010654-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-010655-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016677-PV1,2022-03-16,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017787-PV1,2022-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017786-PV1,2022-03-21,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-017785-PV1,2022-03-21,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-004120-PV1,2022-03-25,SLURRY,0.5,0.0,3.2524499941973337,0.0,0.5,100.0
SS-003390-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003391-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003464-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003463-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013175-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013176-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004121-PV1,2022-03-25,SLURRY,0.0,0.5,0.0,2.5371734350252946,-0.5,
SS-004208-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-003465-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013178-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020017-PV1,2022-03-25,SLURRY,2.5,5.0,13.408487227044594,26.816974454089188,-2.5,-100.0
SS-004119-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004207-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013177-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-013174-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007051-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-007052-PV1,2022-03-25,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018461-PV1,2022-03-29,SLURRY,1.5,0.0,30.66869369177498,0.0,1.5,100.0
SS-016462-PV1,2022-03-29,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018464-PV1,2022-03-29,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022125-PV1,2022-03-29,SLURRY,1.0,1.0,14.00452123236604,14.00452123236604,0.0,0.0
SS-022124-PV1,2022-03-29,SLURRY,0.5,0.0,6.929033832844933,0.0,0.5,100.0
SS-030228-PV1,2022-03-29,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006234-PV1,2022-03-29,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000004-PV1,2022-03-29,SLURRY,0.0,0.5,0.0,3.6768802228412256,-0.5,
SS-006235-PV1,2022-03-29,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-027292-PV1,2022-03-29,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-027291-PV1,2022-03-29,SLURRY,0.5,0.0,6.946768805218918,0.0,0.5,100.0
SS-021179-PV1,2022-03-30,SLURRY,0.5,3.5,4.150970155625217,29.05679108937652,-3.0,-600.0
SS-022120-PV1,2022-03-30,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021178-PV1,2022-03-30,SLURRY,2.5,1.5,29.464279137437696,17.67856748246262,1.0,40.0
SS-022121-PV1,2022-03-30,SLURRY,0.0,0.5,0.0,6.910994764397906,-0.5,
SS-030230-PV1,2022-03-30,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030229-PV1,2022-03-30,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-027293-PV1,2022-03-30,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009597-PV1,2022-03-30,SLURRY,0.5,0.5,9.813863718145832,9.813863718145832,0.0,0.0
SS-016460-PV1,2022-03-30,SLURRY,1.0,0.0,13.573167082601977,0.0,1.0,100.0
SS-027294-PV1,2022-03-30,SLURRY,0.5,0.0,6.910783099051678,0.0,0.5,100.0
SS-030674-PV1,2022-03-30,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020462-PV1,2022-03-30,OVERLAY,0.0,0.0,0.0,0.0,0.0,
SS-016459-PV1,2022-03-30,SLURRY,1.0,0.0,13.968161586232895,0.0,1.0,100.0
SS-021180-PV1,2022-03-30,SLURRY,0.5,2.0,4.678732361267611,18.714929445070442,-1.5,-300.0
SS-021181-PV1,2022-03-30,SLURRY,0.0,1.5,0.0,12.181064135917298,-1.5,
SS-006232-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012844-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012845-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012846-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006236-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018460-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001947-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-018462-PV1,2022-04-01,SLURRY,1.0,0.0,11.649953322961638,0.0,1.0,100.0
SS-018463-PV1,2022-04-01,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-016461-PV1,2022-04-01,SLURRY,0.0,1.0,0.0,14.079504401445071,-1.0,
SS-012847-PV1,2022-04-04,SLURRY,0.5,0.0,9.924188970090976,0.0,0.5,100.0
SS-004118-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004918-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009595-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002837-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004917-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-001619-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-009596-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021189-PV1,2022-04-04,SLURRY,0.0,2.0,0.0,15.460996853628576,-2.0,
SS-022398-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008803-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005951-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006965-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006964-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006962-PV1,2022-04-04,SLURRY,0.5,0.0,10.597957645101696,0.0,0.5,100.0
SS-006961-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006960-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021174-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021175-PV1,2022-04-04,SLURRY,1.0,0.5,15.085641012600796,7.542820506300398,0.5,50.0
SS-011558-PV1,2022-04-04,SLURRY,0.5,1.0,3.688943788321698,7.377887576643396,-0.5,-100.0
SS-004916-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002415-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022122-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004206-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021176-PV1,2022-04-04,SLURRY,0.0,0.5,0.0,3.8650353094399974,-0.5,
SS-030232-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-030231-PV1,2022-04-04,SLURRY,0.0,0.5,0.0,6.965699208443272,-0.5,
SS-006966-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-022123-PV1,2022-04-04,SLURRY,0.0,1.0,0.0,13.894546706202966,-1.0,
SS-006233-PV1,2022-04-04,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-031709-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020966-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005810-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020967-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005811-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005692-PV1,2022-04-05,SLURRY,1.0,0.5,15.861638447169629,7.930819223584814,0.5,50.0
SS-005812-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005817-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-028333-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005825-PV1,2022-04-05,SLURRY,0.5,0.0,2.8755861321373217,0.0,0.5,100.0
SS-009469-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-031979-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004286-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-004285-PV1,2022-04-05,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005823-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005930-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-002181-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005716-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005718-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005928-PV1,2022-04-06,SLURRY,0.0,0.5,0.0,17.47668451406873,-0.5,
SS-031710-PV1,2022-04-06,SLURRY,0.0,0.5,0.0,7.133756584876166,-0.5,
SS-005720-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005721-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005824-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005723-PV1,2022-04-06,SLURRY,0.5,0.0,15.289935400022934,0.0,0.5,100.0
SS-005929-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-020974-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005931-PV1,2022-04-06,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006292-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005813-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005814-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005815-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005834-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-012665-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-024946-PV1,2022-04-07,SLURRY,0.5,0.5,2.281638153968054,2.281638153968054,0.0,0.0
SS-005818-PV1,2022-04-07,SLURRY,0.5,0.0,3.084091252652727,0.0,0.5,100.0
SS-012666-PV1,2022-04-07,SLURRY,0.5,0.5,2.0208643527718797,2.0208643527718797,0.0,0.0
SS-005932-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008865-PV1,2022-04-07,SLURRY,0.0,0.5,0.0,6.286112406166676,-0.5,
SS-005819-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-006293-PV1,2022-04-07,SLURRY,0.5,0.0,11.388165625339703,0.0,0.5,100.0
SS-005820-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005677-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005933-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005691-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005690-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005689-PV1,2022-04-07,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005839-PV1,2022-04-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021906-PV1,2022-04-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-005881-PV1,2022-04-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021907-PV1,2022-04-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-031452-PV1,2022-04-08,SLURRY,0.5,0.5,1.8436253719723692,1.8436253719723692,0.0,0.0
SS-031451-PV1,2022-04-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-031548-PV1,2022-04-08,SLURRY,0.5,0.5,2.065292662922646,2.065292662922646,0.0,0.0
SS-005826-PV1,2022-04-08,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000311-PV1,2022-04-11,SLURRY,0.0,0.5,0.0,8.57425139315346,-0.5,
SS-006773-PV1,2022-04-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015390-PV1,2022-04-11,SLURRY,1.0,0.5,16.8668540761564,8.4334270380782,0.5,50.0
SS-000324-PV1,2022-04-11,SLURRY,0.5,3.0,6.968332098038097,41.80999258822858,-2.5,-500.0
SS-003874-PV1,2022-04-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000312-PV1,2022-04-11,SLURRY,0.5,0.0,6.730616017081487,0.0,0.5,100.0
SS-000286-PV1,2022-04-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-008761-PV1,2022-04-11,SLURRY,0.5,0.5,9.46230115278785,9.46230115278785,0.0,0.0
SS-031403-PV1,2022-04-11,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-019861-PV1,2022-04-12,SLURRY,0.0,0.5,0.0,3.9659046371189746,-0.5,
SS-000142-PV1,2022-04-12,SLURRY,1.5,0.5,20.623888243524377,6.874629414508125,1.0,66.66666666666666
SS-019859-PV1,2022-04-12,SLURRY,0.5,0.5,3.9613522075760557,3.9613522075760557,0.0,0.0
SS-019860-PV1,2022-04-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000141-PV1,2022-04-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000323-PV1,2022-04-12,SLURRY,2.0,1.5,27.8623924982619,20.896794373696427,0.5,25.0
SS-000287-PV1,2022-04-12,SLURRY,0.5,0.0,6.929041107323759,0.0,0.5,100.0
SS-000060-PV1,2022-04-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000061-PV1,2022-04-12,SLURRY,1.0,0.5,13.785468862594383,6.892734431297192,0.5,50.0
SS-006774-PV1,2022-04-12,SLURRY,0.5,1.0,9.395014450172793,18.790028900345586,-0.5,-100.0
SS-006775-PV1,2022-04-12,SLURRY,0.5,0.0,9.496337974668519,0.0,0.5,100.0
SS-014291-PV1,2022-04-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014292-PV1,2022-04-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014296-PV1,2022-04-12,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-015389-PV1,2022-04-12,SLURRY,1.5,0.5,27.789298172853645,9.263099390951215,1.0,66.66666666666666
SS-026591-PV1,2022-04-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-014397-PV1,2022-04-13,SLURRY,0.0,1.0,0.0,8.196227624143354,-1.0,
SS-014836-PV1,2022-04-13,SLURRY,1.0,0.0,19.846109955718365,0.0,1.0,100.0
SS-026592-PV1,2022-04-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-021167-PV1,2022-04-13,SLURRY,0.5,0.0,12.876654333042959,0.0,0.5,100.0
SS-000886-PV1,2022-04-13,SLURRY,0.0,0.5,0.0,7.252133610672504,-0.5,
SS-014303-PV1,2022-04-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
SS-000876-PV1,2022-04-13,SLURRY,0.0,0.0,0.0,0.0,0.0,
